Timestamp,  Uptime, NCPU, CPU_Load, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1543874706, 224, 8, 0.77, 59.2, 6.0, 10.8, 5.2, 4.1, 9.1, 12.9, 5.0, 7.1, 32.6, 16316264, 4026840, 10992220, 5959232, 0.0, 3999740, 0, 3999740, 0, 3, 0, 144, 0, 40
1543874707, 225, 8, 0.77, 96.0, 10.2, 25.5, 8.9, 10.6, 12.0, 4.1, 10.7, 12.7, 32.6, 16316264, 4029716, 10991476, 5958488, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874708, 226, 8, 0.77, 72.0, 7.0, 9.1, 5.9, 11.9, 5.9, 6.0, 18.0, 9.1, 32.6, 16316264, 4032560, 10990212, 5954660, 0.0, 3999740, 0, 3999740, 51, 0, 204, 0, 304, 0
1543874709, 227, 8, 0.95, 116.8, 15.7, 15.4, 14.0, 11.0, 15.5, 14.0, 13.9, 15.7, 32.6, 16316264, 4035532, 10990284, 5954728, 0.0, 3999740, 0, 3999740, 0, 6, 0, 932, 0, 52
1543874710, 228, 8, 0.95, 104.8, 9.9, 16.0, 24.3, 12.7, 11.2, 7.0, 6.9, 15.9, 32.6, 16316264, 4033220, 10993000, 5957444, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874711, 229, 8, 0.95, 76.8, 4.0, 6.9, 17.9, 8.2, 12.4, 7.1, 10.3, 8.9, 32.6, 16316264, 4034136, 10993488, 5957928, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874712, 230, 8, 0.95, 107.2, 12.1, 13.3, 11.9, 11.7, 10.9, 11.5, 15.0, 20.6, 32.6, 16316264, 4034368, 10992740, 5957180, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874713, 231, 8, 0.95, 28.8, 2.0, 5.0, 8.7, 6.9, 1.0, 1.0, 1.0, 2.0, 32.6, 16316264, 4035772, 10998420, 5962860, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874714, 232, 8, 1.12, 46.4, 3.0, 6.9, 13.2, 8.0, 4.1, 5.1, 3.0, 2.0, 32.6, 16316264, 4036564, 10990288, 5954728, 0.0, 3999740, 0, 3999740, 0, 159, 0, 1084, 0, 22404
1543874715, 233, 8, 1.12, 12.8, 2.0, 3.9, 4.9, 2.0, 1.0, 1.0, 0.0, 0.0, 32.6, 16316264, 4037296, 10989428, 5953868, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874716, 234, 8, 1.12, 10.4, 3.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 32.6, 16316264, 4037340, 10997436, 5961876, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874717, 235, 8, 1.12, 41.6, 4.0, 4.0, 14.2, 4.0, 3.0, 4.0, 6.0, 3.0, 32.6, 16316264, 4036836, 11002384, 5966824, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874718, 236, 8, 1.12, 34.4, 0.0, 1.0, 13.1, 5.0, 3.0, 5.0, 3.1, 2.1, 32.6, 16316264, 4037216, 11002260, 5966700, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874719, 237, 8, 1.03, 20.0, 3.0, 3.0, 4.9, 3.0, 3.0, 1.0, 1.0, 2.0, 32.5, 16316264, 4032240, 11007500, 5971940, 0.0, 3999740, 0, 3999740, 0, 1, 0, 188, 0, 0
1543874720, 238, 8, 1.03, 32.8, 4.1, 2.1, 10.4, 2.0, 2.0, 3.0, 4.0, 1.0, 32.5, 16316264, 4033108, 11006104, 5970544, 0.0, 3999740, 0, 3999740, 0, 2, 0, 24, 0, 16
1543874721, 239, 8, 1.03, 46.4, 5.1, 3.0, 15.3, 6.9, 5.0, 8.2, 2.1, 4.1, 32.5, 16316264, 4032596, 11006856, 5971288, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874722, 240, 8, 1.03, 92.0, 8.2, 9.8, 13.5, 14.4, 10.0, 15.3, 11.1, 8.9, 32.7, 16316264, 4037636, 10983460, 5947884, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874723, 241, 8, 1.03, 30.4, 4.0, 3.0, 3.0, 4.0, 2.0, 4.0, 5.0, 6.0, 32.6, 16316264, 4041848, 10990820, 5955244, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874724, 242, 8, 1.02, 65.6, 9.9, 5.2, 7.1, 7.2, 7.9, 5.2, 9.9, 11.0, 32.7, 16316264, 4042796, 10979688, 5944096, 0.0, 3999740, 0, 3999740, 0, 3, 0, 64, 0, 40
1543874725, 243, 8, 1.02, 56.0, 5.2, 9.2, 4.1, 7.0, 5.1, 7.9, 5.1, 12.1, 32.7, 16316264, 4045916, 10981536, 5945940, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874726, 244, 8, 1.02, 23.2, 3.9, 2.0, 2.0, 2.0, 6.0, 3.0, 2.0, 3.0, 32.7, 16316264, 4047444, 10983532, 5947932, 0.0, 3999740, 0, 3999740, 0, 12, 0, 112, 0, 100
1543874727, 245, 8, 1.02, 39.2, 6.1, 2.0, 2.0, 3.0, 5.1, 2.0, 8.9, 9.8, 32.7, 16316264, 4047648, 10981716, 5946132, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874728, 246, 8, 1.02, 72.0, 5.1, 6.9, 6.0, 20.4, 7.9, 7.1, 9.9, 7.1, 32.6, 16316264, 4038692, 10989636, 5954052, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874729, 247, 8, 0.94, 40.0, 7.9, 4.0, 5.9, 4.0, 3.0, 5.1, 4.0, 7.0, 32.6, 16316264, 4038428, 10990344, 5954760, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874730, 248, 8, 0.94, 35.2, 8.1, 5.0, 7.1, 1.0, 4.0, 4.0, 6.0, 2.1, 32.6, 16316264, 4038224, 10995084, 5959496, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874731, 249, 8, 0.94, 47.2, 2.0, 3.1, 5.1, 6.1, 4.1, 6.9, 8.2, 9.9, 32.6, 16316264, 4039700, 10990864, 5955276, 0.0, 3999740, 0, 3999740, 0, 3, 0, 60, 0, 40
1543874732, 250, 8, 0.94, 63.2, 7.1, 4.1, 6.0, 12.0, 5.1, 11.2, 8.2, 10.3, 32.6, 16316264, 4038408, 10992712, 5957124, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874733, 251, 8, 0.94, 58.4, 7.0, 8.0, 3.1, 7.0, 6.1, 12.1, 8.1, 4.1, 32.6, 16316264, 4041240, 10990636, 5955048, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874734, 252, 8, 1.03, 44.0, 10.0, 8.0, 6.1, 4.0, 3.0, 3.0, 5.9, 7.1, 32.7, 16316264, 4044284, 10984060, 5948476, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874735, 253, 8, 1.03, 20.0, 1.0, 3.0, 1.0, 2.0, 3.0, 5.0, 2.0, 1.0, 32.6, 16316264, 4043796, 10990884, 5955296, 0.0, 3999740, 0, 3999740, 0, 3, 0, 76, 0, 40
1543874736, 254, 8, 1.03, 140.8, 22.0, 16.0, 11.0, 34.0, 14.1, 12.1, 15.3, 17.2, 32.8, 16316264, 4058576, 10963220, 5927632, 0.0, 3999740, 0, 3999740, 0, 6, 0, 136, 0, 52
1543874737, 255, 8, 1.03, 88.0, 10.1, 11.1, 11.1, 14.6, 10.3, 13.9, 7.1, 9.3, 32.8, 16316264, 4062352, 10958316, 5922716, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
